HUC_8,CHLX_RESULT,TSI,PTL,UID,CHLL_DILUTION_FACTOR,CHLL_EXTRACT,CHLL_HOLDING_TIME,CHLL_MDL,CHLL_RESULT,CHLL_RL,CHLL_SAMPLEVOL,CHLL_VOLUME_ADJUST,CHLX_DILUTION_FACTOR,CHLX_EXTRACT,CHLX_HOLDING_TIME,CHLX_MDL,CHLX_RL,CHLX_SAMPLEVOL,CHLX_VOLUME_ADJUST,LAT_DD83,LON_DD83,TSI_y,_merge,Trophic Class
11030018,19.71,59.844847248625015,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11040002,10.19,53.373001171371754,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11040008,16.852352941,58.30824972003151,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11050001,1.69,35.747586868852174,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
11050002,46.214999999999996,68.20471636723124,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11050003,13.565,56.17950580134789,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11060001,15.926000000000002,57.753618869523834,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11060006,53.623333333333335,69.66326595096159,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11070101,5.0831034485,46.55029472304589,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
11070104,97.49,75.52734562276999,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
11070106,18.631166666249996,59.292639253327195,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11070107,7.072,49.78976602153971,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
11070201,16.32,57.99335913894778,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11070205,6.336,48.711689490763945,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
11080001,25.604888888833333,62.41170422668715,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11080002,2.35,38.98181436921102,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
11080003,7.235,50.01330683241862,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11080004,5.4433333335,47.2219817759633,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
11080006,1.58,35.08733774945137,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
11090104,11.74,54.76204779926351,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11090105,14.5,56.833398250874254,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11090106,19.42,59.699436970687785,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11090201,1.69,35.747586868852174,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
11090202,13.200000000000001,55.91192709830071,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11100203,11.49,54.55089027115312,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11100301,36.75666666666667,65.9583754241553,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11100302,38.35333333333333,66.37551455354463,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11100303,8.486,51.57787809591311,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11110103,8.370000000000001,51.442854606958576,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11110104,15.719999999999999,57.62590045048041,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11110105,14.990000000000002,57.15943029184331,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11110202,5.212,46.7959534973661,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
11110204,3.59,43.13867310652684,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
11110207,34.65333333333333,65.38031436604182,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11120202,114.62,77.11531485250244,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
11120303,36.163333333333334,65.79872845597092,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11130201,44.93,67.9280871434351,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11130202,11.66,54.694970614848216,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11130203,30.62,64.16641975815176,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11130206,11.32,54.40466222392311,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11130210,32.2,64.65999089951906,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11130302,57.218333333333334,70.29983747015797,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
11130303,20.553673469285712,60.256019286271446,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11130304,5.16,46.697587844830956,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
11140101,18.622666666666664,59.28816266716683,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11140102,3.06,41.57165032560968,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
11140103,19.2,59.58766983732095,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11140104,29.623333333333335,63.84179654639711,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11140106,32.64,64.79313298024084,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11140109,22.886666666666667,61.3107396387357,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11140201,42.66666667,67.4210303379837,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11140203,17.648888889000002,58.761300451833975,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11140206,177.2,81.38910736445732,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
11140207,15.7056,57.61691007257913,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11140302,80.1,73.59993612846901,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
11140304,86.20666666666666,74.32069311429804,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
11140305,26.692666666666668,62.819854824529614,,,,,,,,,,,,,,,,,,,,,,Eutrophic
11140306,24.48,61.970971849488876,,,,,,,,,,,,,,,,,,,,,,Eutrophic
12010002,109.83,76.6965397520005,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
12010003,116.80000000000001,77.30014272056638,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
12010004,44.48,67.82933896593423,,,,,,,,,,,,,,,,,,,,,,Eutrophic
12010005,62.0,71.08718831729234,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
12020001,37.256,66.09074558572155,,,,,,,,,,,,,,,,,,,,,,Eutrophic
12020004,1.245333333,32.75234570033635,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
12020005,8.368,51.440510240834385,,,,,,,,,,,,,,,,,,,,,,Eutrophic
12030101,5.64,47.57016268265278,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
12030102,5.52,47.35918680943513,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
12030103,38.402857143333335,66.38817356229688,,,,,,,,,,,,,,,,,,,,,,Eutrophic
12030105,64.1575,71.42275518755294,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
12030106,62.74249999999999,71.20397307026062,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
12030107,55.236705883333336,69.95406767763575,,,,,,,,,,,,,,,,,,,,,,Eutrophic
12030108,25.28,62.28643311462363,,,,,,,,,,,,,,,,,,,,,,Eutrophic
12030201,24.316666666666666,61.90529908560972,,,,,,,,,,,,,,,,,,,,,,Eutrophic
12030202,35.92,65.73249652808752,,,,,,,,,,,,,,,,,,,,,,Eutrophic
12040103,15.504000000000001,57.49017192100591,,,,,,,,,,,,,,,,,,,,,,Eutrophic
12040104,12.288,55.209593360536154,,,,,,,,,,,,,,,,,,,,,,Eutrophic
12040205,13.715,56.28738812026165,,,,,,,,,,,,,,,,,,,,,,Eutrophic
12060101,14.04,56.517141010243094,,,,,,,,,,,,,,,,,,,,,,Eutrophic
12060102,19.283333335000002,59.63015582921905,,,,,,,,,,,,,,,,,,,,,,Eutrophic
12060105,7.855,50.819884165451406,,,,,,,,,,,,,,,,,,,,,,Eutrophic
12060201,9.095,52.257780405426544,,,,,,,,,,,,,,,,,,,,,,Eutrophic
12060202,2.9814285715000004,41.31646923188657,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
12060204,8.005818182,51.00645347643356,,,,,,,,,,,,,,,,,,,,,,Eutrophic
12070101,27.2,63.004558508092146,,,,,,,,,,,,,,,,,,,,,,Eutrophic
12070102,37.21,66.0786256905372,,,,,,,,,,,,,,,,,,,,,,Eutrophic
12070104,10.8213333335,53.96270624036567,,,,,,,,,,,,,,,,,,,,,,Eutrophic
12070201,78.505,73.40262233003963,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
12070202,3.064,41.58446548092657,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
12070203,3.89,43.92599383635378,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
12080002,373.3333333,88.69944713696643,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
12080007,12.672,55.511463332057005,,,,,,,,,,,,,,,,,,,,,,Eutrophic
12090104,12.58,55.43998194498121,,,,,,,,,,,,,,,,,,,,,,Eutrophic
12090106,2.782,40.637298617247275,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
12090107,5.546666667,47.40646400996133,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
12090108,4.72,45.823244324051124,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
12090201,20.854999999999997,60.39879446823579,,,,,,,,,,,,,,,,,,,,,,Eutrophic
12090204,1.12,31.711754402861704,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
12090301,20.0,59.98813360356465,,,,,,,,,,,,,,,,,,,,,,Eutrophic
12100101,20.64,60.29713552741708,,,,,,,,,,,,,,,,,,,,,,Eutrophic
12100203,30.296,64.06206392478103,,,,,,,,,,,,,,,,,,,,,,Eutrophic
12100301,35.42,65.59498376339948,,,,,,,,,,,,,,,,,,,,,,Eutrophic
12110104,21.44,60.670184278147524,,,,,,,,,,,,,,,,,,,,,,Eutrophic
12110108,15.12,57.244140217071106,,,,,,,,,,,,,,,,,,,,,,Eutrophic
12110111,14.91,57.106935183298916,,,,,,,,,,,,,,,,,,,,,,Eutrophic
12110207,30.24,64.04391405836418,,,,,,,,,,,,,,,,,,,,,,Eutrophic
12110208,26.6,62.78573902687688,,,,,,,,,,,,,,,,,,,,,,Eutrophic
13010001,3.9466666669999997,44.06786785395637,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
13020101,8.72125,51.84613087322155,,,,,,,,,,,,,,,,,,,,,,Eutrophic
13020102,1.27,32.944755793615606,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
13020201,6.36,48.74877838182343,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
13020202,10.67,53.82454780072703,,,,,,,,,,,,,,,,,,,,,,Eutrophic
13030101,19.91,59.94388897832659,,,,,,,,,,,,,,,,,,,,,,Eutrophic
13040212,3.84,43.799083916342425,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
13060001,4.015,44.236266377981494,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
13080001,8.8,51.93431438775962,,,,,,,,,,,,,,,,,,,,,,Eutrophic
14010001,5.4014999999999995,47.14629835612179,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
14010002,5.187692308,46.75009466121839,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
14010004,0.64,26.221923523215207,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
14020002,2.06,37.68974569128262,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
14020005,4.45,45.24538918350764,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
14030003,0.878,29.32363379674573,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
14040101,3.596444444333333,43.15626734700169,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
14040102,1.544956229,34.867306631991724,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
14040104,1.892666666666667,36.85865020764399,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
14040106,10.01465641025,53.20272717456241,,,,,,,,,,,,,,,,,,,,,,Eutrophic
14040107,2.36,39.02347048275806,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
14050001,2.116,37.95286491230128,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
14050002,5.136,46.651853496262945,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
14050005,2.0405,37.59644173222313,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
14060002,2.465,39.45050163152255,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
14060003,37.0325714286,66.03173675429356,,,,,,,,,,,,,,,,,,,,,,Eutrophic
14060004,4.6696,45.71793020024203,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
14060007,1.1035877865,31.566937329066825,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
14060009,2.1028,37.89147663953856,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
14070003,17.680000000000003,58.77857810122518,,,,,,,,,,,,,,,,,,,,,,Eutrophic
14070005,1.46,34.3124614344156,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
14080101,12.506666666666666,55.38262860595986,,,,,,,,,,,,,,,,,,,,,,Eutrophic
14080102,6.102857143,48.34390661753254,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
14080104,1.467,34.35938328676789,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
14080202,40.20666666666666,66.83846195786992,,,,,,,,,,,,,,,,,,,,,,Eutrophic
14080204,6.475,48.92457584041475,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
15010004,13.056,55.80432090055538,,,,,,,,,,,,,,,,,,,,,,Eutrophic
15010008,3.041,41.510548669300185,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
15010011,7.880571428571429,50.85176809623199,,,,,,,,,,,,,,,,,,,,,,Eutrophic
15010013,3.3673333334999995,42.510528338541285,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
15010015,1.02,30.794263773775526,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
15020001,67.815,71.966645246358,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
15020002,13.86,56.39055860880284,,,,,,,,,,,,,,,,,,,,,,Eutrophic
15020005,5.283333333333333,46.92930624633732,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
15020006,1.915,36.9737298780259,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
15020008,5.099375,46.581647415201104,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
15020011,2.7,40.34379989323088,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
15020015,7.8133333333333335,50.76770874195929,,,,,,,,,,,,,,,,,,,,,,Eutrophic
15030104,90.28133333333334,74.77375037014062,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
15030204,6.575,49.07492361080615,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
15040004,39.2,66.58971888607286,,,,,,,,,,,,,,,,,,,,,,Eutrophic
15040005,6.453333333,48.89169454059224,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
15050301,12.91,55.69400162966239,,,,,,,,,,,,,,,,,,,,,,Eutrophic
15060106,5.070222222166667,46.52540339143206,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
15060202,26.5377777775,62.762764777397955,,,,,,,,,,,,,,,,,,,,,,Eutrophic
15060203,7.1933333335,49.95664732432533,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
16010101,2.8689999999999998,40.939382297962425,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
16010201,22.29333333,61.05306214039598,,,,,,,,,,,,,,,,,,,,,,Eutrophic
16010202,42.793333333333344,67.45011062998428,,,,,,,,,,,,,,,,,,,,,,Eutrophic
16010203,2.7467301586666664,40.51213358756412,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
16020101,3.461460317333333,42.78098436477205,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
16020102,7.093333333333334,49.81931423665033,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
16020201,10.11428571,53.29983823047441,,,,,,,,,,,,,,,,,,,,,,Eutrophic
16020203,2.713163398666667,40.39151069962883,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
16020204,13.719999999999999,56.29096384474082,,,,,,,,,,,,,,,,,,,,,,Eutrophic
16020304,21.48,60.68846946517492,,,,,,,,,,,,,,,,,,,,,,Eutrophic
16020308,0.7040000000000001,27.156916387095634,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
16020309,6.82,49.43382141890119,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
16030001,7.2097333334,49.97898757619937,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
16030002,7.758666666666667,50.69883098661914,,,,,,,,,,,,,,,,,,,,,,Eutrophic
16030003,17.2425,58.53277098263167,,,,,,,,,,,,,,,,,,,,,,Eutrophic
16030004,1.56,34.962367906574784,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
16030006,27.37,63.06568020114589,,,,,,,,,,,,,,,,,,,,,,Eutrophic
16030007,11.84,54.845254404961985,,,,,,,,,,,,,,,,,,,,,,Eutrophic
16040101,2.206,38.36148483335516,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
16040102,0.410133333,21.856612167129096,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
16040106,8.1179411765,51.14289117457997,,,,,,,,,,,,,,,,,,,,,,Eutrophic
16040108,4.570769231,45.508075638835685,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
16040109,6.94,49.60493040802858,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
16040202,19.226,59.600945225803954,,,,,,,,,,,,,,,,,,,,,,Eutrophic
16040203,3.3,42.31237941571459,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
16040204,4.288,44.881598357169,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
16040205,7.390241757749999,50.22157400076182,,,,,,,,,,,,,,,,,,,,,,Eutrophic
16050101,1.677,35.671833596670915,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
16050102,2.42483333325,39.28933300394885,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
16050103,0.329142857,19.69850598070762,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
16050201,2.0,37.39977384129307,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
16050203,5.648,47.584067716873136,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
16050301,0.7483333333333334,27.75601461108112,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
16050302,4.2,44.678179193088255,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
16050304,1.77,36.20130935200609,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
16060004,11.64444444,54.681874394798314,,,,,,,,,,,,,,,,,,,,,,Eutrophic
16060008,4.24,44.77116567128233,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
17010101,0.9085,29.658628562858613,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17010104,4.0920000000000005,44.422622049756825,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
17010202,1.151,31.979591382746907,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17010203,9.17,52.33834477829274,,,,,,,,,,,,,,,,,,,,,,Eutrophic
17010204,0.33799999999999997,19.959000947873648,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17010206,0.857,29.086146694629456,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17010207,0.25,17.000452317413874,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17010208,1.113021428625,31.650438369627476,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17010210,1.1380000000000001,31.86816161325761,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17010213,1.305,33.21145182999938,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17010214,6.474999999999999,48.92457584041475,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
17010215,3.526666666666666,42.964064281445644,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
17010216,13.9657142855,56.465098447719285,,,,,,,,,,,,,,,,,,,,,,Eutrophic
17010302,1.156,32.02211420615432,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17010303,4.970777777833333,46.33108372272845,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
17010305,2.01,37.44870162351636,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17010307,3.39,42.57634152885905,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
17010308,2.2004444443333333,38.33674832270326,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17020001,1.4868,34.49090262411582,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17020002,1.608,35.25966338512396,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17020003,25.054444443333335,62.198512612219176,,,,,,,,,,,,,,,,,,,,,,Eutrophic
17020005,41.84,67.22909616181292,,,,,,,,,,,,,,,,,,,,,,Eutrophic
17020006,1.385806452,33.80082883320892,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17020008,2.176,38.22716050742816,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17020009,1.7193333333333334,35.916398230340135,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17020010,2.7119999999999997,40.38730329046665,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
17020012,3.31,42.34206173790581,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
17020014,1.466666667,34.357153996861946,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17020015,12.969999999999999,55.73948857360114,,,,,,,,,,,,,,,,,,,,,,Eutrophic
17020016,6.06,48.2747731387968,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
17030001,4.757499999999999,45.90087596104593,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
17030002,7.5520000000000005,50.43397992695179,,,,,,,,,,,,,,,,,,,,,,Eutrophic
17040101,0.608888889,25.733067938538692,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17040103,0.7478,27.749020581732196,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17040202,4.19,44.654794199893,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
17040203,79.61,73.53974058551577,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
17040206,2.456,39.41461864089483,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17040208,45.68,68.09049014606148,,,,,,,,,,,,,,,,,,,,,,Eutrophic
17040209,15.905,57.74067488222287,,,,,,,,,,,,,,,,,,,,,,Eutrophic
17040211,8.72,51.84472472400392,,,,,,,,,,,,,,,,,,,,,,Eutrophic
17040213,14.68,56.95442788745829,,,,,,,,,,,,,,,,,,,,,,Eutrophic
17040219,383.28499999999997,88.95752039865158,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
17040221,30.23,64.04066947424332,,,,,,,,,,,,,,,,,,,,,,Eutrophic
17050101,31.36,64.40068064768045,,,,,,,,,,,,,,,,,,,,,,Eutrophic
17050103,24.48,61.970971849488876,,,,,,,,,,,,,,,,,,,,,,Eutrophic
17050104,72.13375,72.57230115969719,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
17050105,4.59,45.549263036150776,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
17050112,2.21,38.379256577345984,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17050114,15.016,57.17643089597808,,,,,,,,,,,,,,,,,,,,,,Eutrophic
17050116,8.137142857,51.16606774788265,,,,,,,,,,,,,,,,,,,,,,Eutrophic
17050119,2.392,39.15559369202706,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17050120,0.5705714285,25.09544307182673,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17050122,1.264,32.89829951105897,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17050123,1.8275,36.51492883301603,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17050124,6.918,49.57378303015193,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
17050201,1.14,31.885387254206826,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17050203,6.751333333333334,49.334549559333865,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
17060103,5.546666667,47.40646400996133,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
17060105,0.34,20.01687722194137,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17060201,0.49322448985714284,23.66638172322016,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17060205,0.68,26.81665106323443,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17060209,1.130666667,31.804740883947876,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17060210,0.11,8.946633101608839,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17060303,6.08,48.307096067544926,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
17060306,26.72,62.82989514043744,,,,,,,,,,,,,,,,,,,,,,Eutrophic
17060308,2.04,37.594037615068586,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17070201,1.1400000000000001,31.885387254206826,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17070301,1.7703855477272725,36.20344596857991,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17070306,0.9776666665,30.378426446347525,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17080001,37.89333333333334,66.25714466413442,,,,,,,,,,,,,,,,,,,,,,Eutrophic
17080002,4.004142857,44.20970278139567,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
17080004,1.0546666665000002,31.12213490618764,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17080005,21.87,60.86498633829592,,,,,,,,,,,,,,,,,,,,,,Eutrophic
17090001,0.5440444445,24.628414263693998,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17090003,9.743301587666666,52.93325011643235,,,,,,,,,,,,,,,,,,,,,,Eutrophic
17090004,0.572631579,25.130800043685557,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17090009,3.411428571,42.638156476959345,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
17090011,1.4680000000000002,34.3660681251867,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17090012,45.6,68.07329469906455,,,,,,,,,,,,,,,,,,,,,,Eutrophic
17100101,4.7,45.78158821050409,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
17100105,3.98,44.150374647297156,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
17100106,6.764,49.35293756846644,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
17100201,20.68571429,60.318839078125194,,,,,,,,,,,,,,,,,,,,,,Eutrophic
17100206,1.12,31.711754402861704,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17100207,2.832,40.81204495490675,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
17100301,2.469838275,39.46973772004789,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17100303,1.4240000000000002,34.06753886542978,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17100304,4.248611111,44.79106881604472,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
17100305,77.61500000000001,73.29077254036318,,,,,,,,,,,,,,,,,,,,,,Hypereutrophic
17100307,15.776,57.660784917009344,,,,,,,,,,,,,,,,,,,,,,Eutrophic
17100308,2.597,39.9622415095968,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17100309,0.66,26.52379349473606,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17110002,7.1823333335,49.94163445242725,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
17110003,6.526666666666666,49.002543178140044,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
17110004,0.5344,24.452949457187334,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17110005,0.476,23.317669863195466,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
17110008,34.34,65.29120949215412,,,,,,,,,,,,,,,,,,,,,,Eutrophic
17110012,3.66066666675,43.329900198873204,,,,,,,,,,,,,,,,,,,,,,Mesotrophic
17110013,1.7,35.80546314291989,,,,,,,,,,,,,,,,,,,,,,Oligotrophic
