,HUC_8,P_emitted,P_emittedManure,P_emittedFert,P_uptake,P_balance,P_TES,P-PO43_Recovery_Scenario1_kg,P-PO43_Recovery_Scenario2_kg,P-PO43_Recovery_Scenario3_kg,P-PO43_Recovery_Scenario4_kg,Pnorm_Recovery_Scenario1_kg,Pnorm_Recovery_Scenario2_kg,Pnorm_Recovery_Scenario3_kg,Pnorm_Recovery_Scenario4_kg,P_EmissionsAvoided_Scenario1_kg,P_EmissionsAvoided_Scenario2_kg,P_EmissionsAvoided_Scenario3_kg,P_EmissionsAvoided_Scenario4_kg,PEmitted_scenario1,PEmitted_scenario2,PEmitted_scenario3,PEmitted_scenario4,P_TES_Scenario1,P_TES_Scenario2,P_TES_Scenario3,P_TES_Scenario4,P_TESfrac_Scenario1,P_TESfrac_Scenario2,P_TESfrac_Scenario3,P_TESfrac_Scenario4
997,10130206,1088070.0557619552,432777.1148826504,655292.9408793048,3506168.7220955025,-2418098.6663335473,2.222374059030784,161628.73641871903,215361.1200879594,258295.40263551896,276681.7820684075,161628.73641871903,215361.1200879594,258295.40263551896,276681.7820684075,14.854625909683126,19.792946138669905,23.738857738773035,25.4286735126308,926441.3193432362,872708.9356739959,829774.6531264363,811388.2736935477,2.784555641992589,3.0175694080497495,3.225446883542311,3.321197182373557,25.29644281426602,35.78134588943879,45.13519317036055,49.443662234879966
998,10130301,1584029.3094610022,488670.69451395783,1095358.6149470443,578403.1095243335,1005626.1999366687,-0.6348532782381743,237280.22539163422,316162.4365031388,379192.4178396332,406184.6739980291,237280.22539163422,316162.4365031388,379192.4178396332,406184.6739980291,14.979535036026167,19.959380461888006,23.938472323385295,25.64249736870346,1346749.084069368,1267866.8729578634,1204836.891621369,1177844.6354629733,-0.570519025135241,-0.5437982316116904,-0.5199324377045205,-0.5089308962238627,-10.133719917375519,-14.34269141354631,-18.10195276183793,-19.834879385638146
999,10130302,998438.5338084165,711278.6504750849,287159.8833333315,4666285.987405975,-3667847.4535975596,3.6735836302381295,333117.27090067475,443859.8616273343,532347.53620316,570241.91485227,333117.27090067475,443859.8616273343,532347.53620316,570241.91485227,33.363823572598044,44.45540176962997,53.31800788703418,57.11337208482479,665321.2629077417,554578.6721810822,466090.9976052565,428196.6189561464,6.013583132774515,7.414110064950948,9.01153425271252,9.897531136003368,63.69800549183908,101.82227522802711,145.30635912400268,169.4244131135185
1000,10130303,1594524.513773878,608281.8972108626,986242.6165630156,7964411.55716741,-6369887.043393533,3.994850495159496,462210.1536422128,615868.8028503716,738648.0918093327,791227.6729587107,462210.1536422128,615868.8028503716,738648.0918093327,791227.6729587107,28.9873344466976,38.62397834152764,46.32403487238463,49.621543358154725,1132314.3601316654,978655.7109235065,855876.4219645454,803296.8408151674,6.0337459610079565,7.138113810884328,8.305562523718331,8.914655644711992,51.0380918714971,78.68287735757521,107.90671725467733,123.15367384871485
1001,10130304,440362.64010087313,318749.98090495693,121612.65919591619,37507430.7428291,-37067068.10272823,84.17396192882606,193915.3358100589,258381.1817602654,309891.9217589091,331951.1237366017,193915.3358100589,258381.1817602654,309891.9217589091,331951.1237366017,44.035374064802376,58.67463727192626,70.37198289299081,75.3813092910339,246447.30429081424,181981.45834060773,130470.718341964,108411.51636427146,151.19249750270893,205.1057817913948,286.47776680835045,344.9727527175351,79.61908176610591,143.66891743176302,240.34012448004282,309.83309424027055
1002,10130305,906154.5838274156,624689.352029671,281465.2317977445,567010.8281878624,339143.75563955307,-0.3742669978085613,300773.7864857234,400764.0038888544,480660.11034868204,514875.19539065514,300773.7864857234,400764.0038888544,480660.11034868204,514875.19539065514,33.19232632641057,44.226891420237315,53.04394183147757,56.81979703903559,605380.7973416923,505390.5799385612,425494.47347873356,391279.38843676046,-0.06338154319119056,0.12192599287622695,0.33259269750821313,0.4491201043151909,-83.06515306925074,-132.5772760062036,-188.86508814713483,-219.99992169892496
1003,10130306,1401011.4547634227,742151.6367644664,658859.8179989562,2793037.619215033,-1392026.1644516105,0.9935865689882388,452935.33616625075,603510.6348383421,723826.205754873,775350.7126825355,452935.33616625075,603510.6348383421,723826.205754873,775350.7126825355,32.329167233164,43.07678090613841,51.66454587461596,55.342210803941114,948076.118597172,797500.8199250806,677185.2490085497,625660.7420808872,1.9460056681395712,2.502237928078141,3.1244808910180053,3.464140757698269,95.85668012009995,151.83894450446826,214.46488796639423,248.6501192569235
1004,10140101,8981941.871900205,2909677.1669848925,6072264.704915312,16704670.615188893,-7722728.743288687,0.8598061369612138,1227033.7911618233,1634952.9019753,1960896.2747469968,2100479.8003078895,1227033.7911618233,1634952.9019753,1960896.2747469968,2100479.8003078895,13.66111926197797,18.202666252942606,21.83154046990234,23.385586661156108,7754908.0807383815,7346988.969924904,7021045.597153207,6881462.071592315,1.1540771910217618,1.2736757443858848,1.3792283334496593,1.4274885832980497,34.22527956134171,48.13522370140292,60.411547924538354,66.0244701605851
1005,10140102,3232875.6679620333,1719414.9623422662,1513460.7056197668,875507.8681209269,2357367.7998411064,-0.7291860380535956,879838.8841039821,1172335.3889663205,1406051.571394354,1506139.2904558734,879838.8841039821,1172335.3889663205,1406051.571394354,1506139.2904558734,27.215364105190666,36.26292840718329,43.492287232954816,46.588221915918155,2353036.783858051,2060540.2789957128,1826824.0965676792,1726736.37750616,-0.6279242746535225,-0.5751076176255866,-0.5207486753837596,-0.4929695815030088,-13.886958624491697,-21.130193446831214,-28.584936050917058,-32.39453914684318
1006,10140103,2286999.42713057,444591.7600645415,1842407.667066029,176810.84506677993,2110188.582063791,-0.9226887234997608,252888.8249745625,336960.00977919006,404136.18466711504,432904.0262857862,252888.8249745625,336960.00977919006,404136.18466711504,432904.0262857862,11.05766892525437,14.733716405078583,17.67102255789249,18.92890838319701,2034110.6021560077,1950039.41735138,1882863.242463455,1854095.400844784,-0.9130770741377713,-0.9093296045743878,-0.906094696056922,-0.9046376766879313,-1.0417001007157145,-1.4478467748800299,-1.7984426405361915,-1.956352814561545
1007,10140104,1027928.30904961,254191.273772322,773737.0352772879,0.0,1027928.30904961,-1.0,189655.71098763298,252705.4733853908,303084.7070707089,324659.34745395835,189655.71098763298,252705.4733853908,303084.7070707089,324659.34745395835,18.450285814482786,24.583958935719387,29.485004392079777,31.583851188428508,838272.5980619771,775222.8356642192,724843.6019789011,703268.9615956517,-1.0,-1.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0
1008,10140105,2936441.1191452593,896067.9078859424,2040373.211259317,0.0,2936441.1191452593,-1.0,325233.72719223774,433355.48696642625,519749.0147923991,556746.5861712749,325233.72719223774,433355.48696642625,519749.0147923991,556746.5861712749,11.075778944510454,14.757846978132754,17.69996378962599,18.959909754067635,2611207.3919530213,2503085.632178833,2416692.1043528602,2379694.5329739843,-1.0,-1.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0
1009,10140201,2542181.7556507243,1410855.901746461,1131325.8539042636,11061162.826146923,-8518981.070496198,3.3510511400533542,916624.6332380093,1221350.312378549,1464838.084822311,1569110.435628702,916624.6332380093,1221350.312378549,1464838.084822311,1569110.435628702,36.05661283661365,48.04339066881231,57.62129641463638,61.722983895266594,1625557.122412715,1320831.4432721753,1077343.6708284132,973071.3200220224,5.804536533129955,7.3743939338273465,9.26706994773687,10.367268357982834,73.21539691684733,120.06211262147237,176.5421821521149,209.37362411657406
1010,10140202,1880384.121883814,1240556.857571145,639827.2643126689,1973147.4276950983,-92763.30581128434,0.049332104399154274,575961.8449194265,767436.4769420396,920432.2197431347,985951.8374435465,575961.8449194265,767436.4769420396,920432.2197431347,985951.8374435465,30.630010018506965,40.812750331735586,48.949159325011934,52.43353344505996,1304422.2769643874,1112947.6449417744,959951.9021406793,894432.2844402675,0.5126600201024994,0.772902289395946,1.0554648866208893,1.206033326413175,939.2016037963471,1466.7328584693344,2039.5091482028558,2344.723048210063
1011,10140203,1162422.2544562486,679521.135236669,482901.1192195797,4921833.174754099,-3759410.9202978495,3.2341181579119085,379965.81762415584,506282.891840998,607215.1897340392,650438.9125024143,379965.81762415584,506282.891840998,607215.1897340392,650438.9125024143,32.687417689013024,43.55412931059413,52.23705821238591,55.95547659285592,782456.4368320927,656139.3626152505,555207.0647222094,511983.3419538343,5.2902328399022105,6.501200896005658,7.864860495276072,8.613268189491022,63.575744038919765,101.01927569038244,143.18408021165118,166.32509292895264
1012,10140204,2704653.891430844,1106105.4992616791,1598548.3921691643,2548595.36384514,156058.52758570338,-0.05769999927907365,498130.59670639265,663730.7550240052,796051.7782433624,852717.5566260375,498130.59670639265,663730.7550240052,796051.7782433624,852717.5566260375,18.417535725536638,24.540321300514776,29.43266718028113,31.527788428963234,2206523.2947244514,2040923.136406839,1908602.1131874816,1851936.3348048066,0.1550276264649209,0.24874637284581286,0.33532041394884077,0.3761787141099325,-368.67873206567884,-531.1029045992154,-681.1445721637177,-751.9561851127494
1013,10150001,1462018.512249617,787516.1107057666,674502.4015438504,713230.2316277651,748788.2806218519,-0.512160601489024,252175.35095116418,336009.3461271854,402995.9971965762,431682.6762423016,252175.35095116418,336009.3461271854,402995.9971965762,431682.6762423016,17.24843761130907,22.982564400649462,27.56435666306877,29.526484967558233,1209843.1612984526,1126009.1661224314,1059022.5150530408,1030335.8360073153,-0.4104771143539816,-0.36658576760625117,-0.3265202377760182,-0.3077691693306286,-19.853828435731703,-28.423668954530584,-36.24651392029893,-39.907683559446085
1014,10150002,1021069.7627885069,680001.7538206978,341068.008967809,748790.0224911389,272279.7402973678,-0.266661250994037,473138.24674611696,630429.8668259342,756112.0420378298,809934.7688724266,473138.24674611696,630429.8668259342,756112.0420378298,809934.7688724266,46.337504447687536,61.74209537889473,74.05096787636855,79.32217742502942,547931.5160423899,390639.8959625728,264957.72075067717,211134.99391608033,0.36657593251710285,0.9168293618501283,1.8260736104223345,2.5464988943934133,-237.46876651579956,-443.8179932151561,-784.7915111832912,-1054.956479391285
1015,10150003,6031021.34769534,2983789.888303363,3047231.4593919767,6822871.897579374,-791850.5498840343,0.13129626048938256,1355969.2299600278,1806752.0580775805,2166945.222578235,2321196.040308933,1355969.2299600278,1806752.0580775805,2166945.222578235,2321196.040308933,22.483243745741177,29.957646539719217,35.929987603282136,38.487611077615256,4675052.117735312,4224269.28961776,3864076.1251171054,3709825.3073864076,0.4594215691619942,0.6151602631840624,0.7657188100487018,0.8391356282989305,249.91215092462284,368.528395927779,483.1992527392831,539.1161676434708
1016,10150004,3990706.509222173,2533465.67462954,1457240.8345926332,38432602.31618059,-34441895.80695841,8.630525879907783,1141938.536522114,1521568.3036703202,1824907.3810233301,1954810.7366193305,1141938.536522114,1521568.3036703202,1824907.3810233301,1954810.7366193305,28.614946598633452,38.12779266413376,45.72892987259597,48.984076681708714,2848767.9727000594,2469138.205551853,2165799.128198843,2035895.7726028427,12.490955628707875,14.565188789256489,16.745229377824405,17.877490111905608,44.729948122713246,68.76363030397539,94.02327981899671,107.1425352367593
1017,10150005,710636.1277686367,549225.4367895825,161410.6909790542,3035140.434578632,-2324504.306809996,3.271019043330695,283013.2700951576,377099.1235713849,452277.4116172414,484472.11587472947,283013.2700951576,377099.1235713849,452277.4116172414,484472.11587472947,39.82534225832364,53.065008776778356,63.64402173547955,68.17442808543223,427622.85767347907,333537.0041972518,258358.7161513953,226164.0118939072,6.097703923245798,8.09986117397537,10.747776424156227,12.420085756183024,86.41603251067743,147.62500819095618,228.57578270814253,279.7008085754325
1018,10150006,2016772.0828432413,1237619.5437259614,779152.53911728,0.0,2016772.0828432413,-1.0,551512.5946544682,734859.2382712407,881360.3994638259,944098.7469385236,551512.5946544682,734859.2382712407,881360.3994638259,944098.7469385236,27.346302507170115,36.4373963980718,43.70153707310772,46.812366899066504,1465259.488188773,1281912.8445720007,1135411.6833794154,1072673.3359047177,-1.0,-1.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0
1019,10150007,4450948.108329255,2173009.962278442,2277938.1460508136,26658463.99977877,-22207515.89144952,4.9893899796071794,480343.3376525421,640030.2416251496,767626.3426376893,822268.6980741629,480343.3376525421,640030.2416251496,767626.3426376893,822268.6980741629,10.791932998581908,14.379638361261343,17.246355696692945,18.47401223427915,3970604.770676713,3810917.8667041054,3683321.765691566,3628679.410255092,5.713955565825644,5.995286944568684,6.237614766130399,6.346602161777832,14.522127738660148,20.160720430209782,25.017583143931628,27.201966326903705
1020,10160001,4995055.292461159,463673.0992970885,4531382.19316407,11145099.211786801,-6150043.91932564,1.2312263947523585,504817.42157223955,672640.569731769,806737.8490457886,864164.2997068525,222312.20241849383,296218.39521182486,355272.3426960077,380561.88338534615,4.450645476417868,5.930232557363192,7.112480681289081,7.618772187761631,4772743.090042665,4698836.897249334,4639782.949765151,4614493.409075812,1.3351559054244364,1.3718846717814497,1.4020734013755805,1.4152378655187925,8.441137317640242,11.424241522809648,13.876165045794448,14.945380601870944
1021,10160002,3281970.734226955,326515.5354809824,2955455.198745973,3875191.3822386125,-593220.6480116574,0.1807513521754137,293191.274737522,390660.7372337075,468542.6616301792,501895.18385599816,293191.274737522,390660.7372337075,468542.6616301792,501895.18385599816,8.933390894680878,11.903236465809767,14.276259588297064,15.292494190208433,2988779.459489433,2891309.9969932474,2813428.072596776,2780075.550370957,0.2965799031891779,0.3402891375426815,0.3773913113271227,0.39391585301396936,64.08170650992204,88.26367462658936,108.79031154404639,117.93245155460083
1022,10160003,14811025.61270892,2250856.845593685,12560168.767115235,370580.2452624491,14440445.367446473,-0.9749794339060176,1205159.1006967076,1605806.1181512873,1925938.8030349305,2063033.9322389609,1205159.1006967076,1605806.1181512873,1925938.8030349305,2063033.9322389609,8.136905115217646,10.84196435912845,13.00341281823412,13.929041689514937,13605866.512012213,13205219.494557634,12885086.809673991,12747991.68046996,-0.9727632014517212,-0.9719368356266112,-0.9712396004205248,-0.970930303803839,-0.22731068751035777,-0.3120679445736636,-0.3835807562124722,-0.4153041552842507
1023,10160004,5126950.865575673,812546.2766300099,4314404.5889456635,5186625.11646813,-59674.25089245662,0.011639325684420457,444160.96668345365,591819.2853806232,709804.0748600268,760330.4369641282,444160.96668345365,591819.2853806232,709804.0748600268,760330.4369641282,8.663257720406916,11.543299339073567,13.844565580410089,14.830070677471872,4682789.898892219,4535131.58019505,4417146.790715646,4366620.428611545,0.10759295814127812,0.14365482561038728,0.17420257062089084,0.18778932157318787,824.3916791957641,1134.2194857789145,1396.672361819599,1513.403788713884
1024,10160005,2679791.133190396,521211.0222893475,2158580.110901049,8792483.045627823,-6112691.912437428,2.281032964371379,190744.3473966197,254156.01962860674,304824.43346969807,326522.9137252598,190744.3473966197,254156.01962860674,304824.43346969807,326522.9137252598,7.117881130143569,9.484172720805448,11.374932534640962,12.184640425185732,2489046.785793776,2425635.113561789,2374966.6997206975,2353268.219465136,2.5324699783912794,2.6248168557870977,2.7021500329507115,2.7362859757763727,11.02294521592734,15.071412679494564,18.461682718179684,19.958195191206066
1025,10160006,13794037.88963668,2940359.352503305,10853678.537133373,1507072.2030168925,12286965.686619788,-0.8907446670021735,1026193.6451410039,1367344.8035390144,1639937.9629315,1756674.5417679618,1026193.6451410039,1367344.8035390144,1639937.9629315,1756674.5417679618,7.439399930255177,9.912578278230528,11.888744804475046,12.735027667915377,12767844.244495677,12426693.086097665,12154099.92670518,12037363.347868718,-0.8819634564647354,-0.8787229882821419,-0.876002977422826,-0.8748004725400494,-0.9858280226354306,-1.349621183867524,-1.6549848823637747,-1.789984835473073
1026,10160007,2802189.9135332126,489907.689319127,2312282.224214086,25192113.16117661,-22389923.2476434,7.990151966328539,240795.60841720272,320846.48491370934,384810.2757411822,412202.4308754173,240795.60841720272,320846.48491370934,384810.2757411822,412202.4308754173,8.593122373836163,11.449847969410534,13.732483793576444,14.710010513016277,2561394.30511601,2481343.428619503,2417379.6377920303,2389987.4826577953,8.835312396400296,9.152610424906905,9.421248184330041,9.540688327439113,10.577526355360504,14.548640169512497,17.910750934804668,19.405592880394778
1027,10160008,5349968.649202835,1072437.3114087107,4277531.337794124,2894753.7140528588,2455214.935149976,-0.4589213687291069,436043.4662469156,581003.1766547686,696831.6722408674,746434.6128892311,436043.4662469156,581003.1766547686,696831.6722408674,746434.6128892311,8.15039292448728,10.859936099650607,13.024967395737876,13.952130598007384,4913925.182955919,4768965.472548066,4653136.976961968,4603534.036313604,-0.4109080610153794,-0.3930017462453576,-0.37789200524613764,-0.37118881033170203,-10.462207904306343,-14.364034227976962,-17.656480827503028,-19.117122098795058
1028,10160009,4438645.793875532,1083065.7324421871,3355580.061433345,36112737.10607255,-31674091.312197026,7.135980833591431,398339.0261885903,530764.1497145703,636577.0186328471,681890.8201307256,398339.0261885903,530764.1497145703,636577.0186328471,681890.8201307256,8.974336874057864,11.957794659959612,14.341694476076455,15.362586964510713,4040306.767686942,3907881.6441609617,3802068.7752426853,3756754.973744807,7.938117618912124,8.241000724786819,8.498180922244755,8.61274753303239,11.240736263538835,15.485185806465337,19.08917807403567,20.69465619203078
1029,10160011,14988377.744171893,4186329.5263710073,10802048.217800884,7461975.266335254,7526402.477836638,-0.5021492389837331,998941.8303516107,1331033.306663428,1596387.424645168,1710023.92228286,998941.8303516107,1331033.306663428,1596387.424645168,1710023.92228286,6.664776184601038,8.880436091097245,10.650835279794773,11.40899936917982,13989435.913820282,13657344.437508466,13391990.319526725,13278353.821889034,-0.46659927445941507,-0.4536291223759635,-0.44280311676636863,-0.43803461133605476,-7.079561565455175,-9.662489324083474,-11.818423211687264,-12.768042380674663
1030,10170101,12042266.132511675,3894983.6464798194,8147282.486031857,9066636.47301848,2975629.6594931968,-0.2470988123622015,1478958.8722144484,1970628.7776635776,2363492.3210088382,2531734.055694716,1478958.8722144484,1970628.7776635776,2363492.3210088382,2531734.055694716,12.28139999515174,16.364268618373078,19.626640824918233,21.023734468544486,10563307.260297228,10071637.354848098,9678773.811502837,9510532.07681696,-0.14168581395942792,-0.0997852530250058,-0.06324533979261457,-0.04667410826367187,-42.660261049032265,-59.61726724985673,-74.40483861981963,-81.1111563760751
1031,10170102,10687572.4614886,1556526.5055921571,9131045.955896445,7169098.906994882,3518473.554493719,-0.3292116677732124,1016436.666583236,1354344.1832444186,1624345.5456366204,1739972.201115042,1016436.666583236,1354344.1832444186,1624345.5456366204,1739972.201115042,9.510454036647188,12.672140358576629,15.198451767131935,16.280331266850588,9671135.794905365,9333228.278244182,9063226.91585198,8947600.260373559,-0.2587117936270241,-0.23187361400919557,-0.20899046514483552,-0.19876853029020153,-21.414755626083796,-29.567012136116382,-36.517904557135864,-39.622877999837684
1032,10170103,1666382.4553590245,293723.9538826148,1372658.5014764096,7835615.752213092,-6169233.296854068,3.702171297479784,199312.42709983976,265572.4996604006,318516.89711071266,341190.0553098457,199312.42709983976,265572.4996604006,318516.89711071266,341190.0553098457,11.960785260241929,15.937067676530633,19.11427332221208,20.47489483657195,1467070.0282591847,1400809.9556986238,1347865.5582483117,1325192.4000491789,4.3409964086791275,4.593632255636881,4.813351119674183,4.912813680430333,17.255417425828394,24.079408717904283,30.01427359535806,32.70087431596377
1033,10170201,5186651.4830621835,1100681.065791741,4085970.417270442,23076800.83122474,-17890149.348162554,3.449267683896945,873021.56332146,1163251.6958542285,1395156.9578780096,1494469.1598538884,873021.56332146,1163251.6958542285,1395156.9578780096,1494469.1598538884,16.83208455729959,22.427797581021352,26.898991814547625,28.81375709808746,4313629.919740723,4023399.787207955,3791494.525184174,3692182.323208295,4.349740534211568,4.7356469781092585,5.086465555453696,5.250179111190891,26.10620377532655,37.29427264279402,47.465085971729,52.21141390972869
1034,10170202,8225753.810394725,1578392.8696763576,6647360.940718368,19939540.516004976,-11713786.705610253,1.4240380852157,1488106.6647476014,1982817.6921470042,2378111.21123796,2547393.570185431,1488106.6647476014,1982817.6921470042,2378111.21123796,2547393.570185431,18.090824246005393,24.10499679240772,28.91055660130245,30.96851217412244,6737647.145647123,6242936.11824772,5847642.599156765,5678360.2402092945,1.9594218998077058,2.19393633673792,2.409842543879182,2.511496219420915,37.59617247251578,54.06444248333451,69.2259897328632,76.36439962492274
1035,10170203,19507129.761937864,5778053.31267703,13729076.449260835,5917430.6912034275,13589699.070734438,-0.6966529282667989,2407876.703607658,3208359.079039309,3847975.9010415412,4121888.4222992156,2407876.703607658,3208359.079039309,3847975.9010415412,4121888.4222992156,12.343572493713992,16.44710994489528,19.72599735584718,21.13016354841606,17099253.058330208,16298770.682898555,15659153.860896323,15385241.339638649,-0.6539363052282191,-0.6369400609205285,-0.6221104445508836,-0.6153826540271606,-6.131693603133829,-8.571394007462217,-10.700089053148657,-11.665819655969925
1036,10170204,11111554.409039186,4772174.067876936,6339380.34116225,19409206.61404715,-8297652.205007965,0.7467589051499286,1218176.5316274,1623151.1062271632,1946741.6790458688,2085317.6304702319,1218176.5316274,1623151.1062271632,1946741.6790458688,2085317.6304702319,10.963151389839934,14.607777152283383,17.51997612019256,18.76710992634692,9893377.877411786,9488403.302812023,9164812.729993317,9026236.778568955,0.9618381966751286,1.0455714196186157,1.1177963135599502,1.1503099342718928,28.80170427723497,40.014590038091846,49.68637211437439,54.040337026974214
1037,10180001,404323.441977636,354430.732962319,49892.709015317,1489453.3696217684,-1085129.9276441324,2.683816506746481,230197.25331015117,306724.778108853,367873.2727038124,394059.7921158333,230197.25331015117,306724.778108853,367873.2727038124,394059.7921158333,56.93393689572021,75.86124034970463,90.98489835376901,97.4615249089687,174126.18866748485,97598.66386878304,36450.169273823616,10263.649861802696,7.553873377806832,14.261001642648209,39.86272846725589,144.11926942918555,181.46012809810873,431.3702187463046,1385.3000705171314,5269.937514986727
1038,10180002,820888.2109498702,633798.3938141698,187089.81713570032,3476585.5909862686,-2655697.3800363992,3.2351510773475782,481696.59334332345,641833.3780462442,769788.9514117483,824585.2489822244,481696.59334332345,641833.3780462442,769788.9514117483,824585.2489822244,58.6799258313066,78.18767153490519,93.77512566796474,100.45037046251113,339191.61760654673,179054.83290362603,51099.25953812187,-3697.038032354205,9.24962118910325,18.4163180887583,67.03592894320927,-941.3705237980589,185.9100229930155,469.25681825831117,1972.1112350082394,-29198.193601822943
1039,10180003,267300.52601567085,206230.14172201868,61070.38429365219,864873.4051379713,-597572.8791223004,2.235584373998826,169035.1910984735,225229.80068928777,270131.49834471825,289360.41289241257,169035.1910984735,225229.80068928777,270131.49834471825,289360.41289241257,63.237881951853545,84.26088943651513,101.05909717846251,108.25284080265835,98265.33491719735,42070.72532638308,-2830.972329047392,-22059.886876741715,7.801409020452138,19.55760623160919,-306.5040122659895,-40.205704452175986,248.96508989717225,774.8319436777142,-13810.241305620724,-1898.4427212764683
1040,10180004,327079.41996245645,245387.23615366546,81692.18380879097,3645177.5690952977,-3318098.1491328413,10.144625270259153,236416.9816725863,315012.2132299614,377812.886644101,404706.94289749756,236416.9816725863,315012.2132299614,377812.886644101,404706.94289749756,72.28121588931619,96.31061876840793,115.5110543755605,123.73353937828051,90662.43828987016,12067.206732495048,-50733.46668164455,-77627.52293504111,39.20603943433296,301.0730190425445,-72.84956612503927,-47.95728307787936,286.47104639017783,2867.8081843515283,-818.1099763104239,-572.7358754046344
1041,10180005,235902.86646569503,172208.02605886015,63694.840406834905,3447263.3606715295,-3211360.4942058343,13.613062623267572,167830.44497915992,223624.54484539598,268206.2195183372,287298.08591629774,167830.44497915992,223624.54484539598,268206.2195183372,287298.08591629774,71.14387692426189,94.79517913272811,113.69349747063788,121.78660235062324,68072.42148653511,12278.321620299044,-32303.353052642196,-51395.219450602715,49.64111552654854,279.760145179156,-107.7153417496258,-68.07361886030634,264.65795317580836,1955.0860076187953,-891.2645723491914,-600.0610130445906
1042,10180006,330919.4765713252,199280.77148601908,131638.70508530617,22376.802390743047,308542.67418058217,-0.9323799172457592,475837.1649084452,634026.0221343503,760425.1250258259,814554.8723475614,95546.94304214441,127310.88004814436,152691.51185918352,163560.63320078922,28.873170002597465,38.47186069771998,46.141591133054064,49.426112628803196,235372.5335291808,203608.59652318084,178227.9647121417,167358.843370536,-0.9049302734893286,-0.8900989311215283,-0.8744484210046156,-0.8662944727623366,-2.9440406478848797,-4.534737969166961,-6.213293011744893,-7.087823671560656
1043,10180007,593040.1836149817,443563.746964494,149476.43665048774,4916609.140821331,-4323568.95720635,7.290516016724648,569701.8694192149,759095.41479356,910428.2877187773,975235.7901893249,212670.59411073185,283371.4992289858,339864.2961129069,364057.0376029337,35.8610765318398,47.782849637885334,57.308814057287606,61.38825793958167,380369.58950424986,309668.6843859959,253175.88750207482,228983.146012048,11.925873351834815,14.876998187820872,18.419736963619957,20.47148917485238,63.58064812527026,104.05960502236908,152.65340507262536,180.79616213571455
1044,10180008,1034576.9865056257,657610.0413957207,376966.945109905,307628.7361945544,726948.2503110713,-0.7026526394777083,348931.5839612687,464931.53643971455,557620.0493088008,597313.4147398734,348931.5839612687,464931.53643971455,557620.0493088008,597313.4147398734,33.726981028237994,44.939288472872526,53.89836199548681,57.735037849367956,685645.4025443569,569645.450065911,476956.9371968248,437263.5717657523,-0.5513296887093868,-0.45996455135565445,-0.35501779677940626,-0.2964684093113636,-21.535954220680363,-34.53884245029626,-49.474636992284545,-57.807258856704394
1045,10180009,7419556.85243817,3955748.0577818,3463808.7946563694,6977224.728253787,442332.1241843822,-0.05961705435804102,850709.1699925798,1133521.6978005269,1359500.0026462683,1456274.0165567661,850709.1699925798,1133521.6978005269,1359500.0026462683,1456274.0165567661,11.465767928080837,15.277485169859379,18.32319678498747,19.62750667620013,6568847.68244559,6286035.154637644,6060056.849791902,5963282.835881405,0.062168749459594365,0.10995636464205977,0.15134641492569167,0.17003082367172626,-204.2801428702409,-284.4377683971048,-353.8642953017325,-385.20500635703223
1046,10180010,484581.9720545396,326923.85567526205,157658.11637927752,7993985.749928473,-7509403.777873932,15.496663538751605,375012.56586257997,499682.96492771,599299.5047731862,641959.761116389,156746.55805672632,208855.89444674616,250493.29854381565,268324.29663913016,32.346758050479956,43.100219672068086,51.69265738091112,55.37232338658491,327835.41399781324,275726.07760779344,234088.67351072395,216257.67541540944,23.384143410393712,27.992490733138116,33.14939146793984,35.965096080741745,50.897922974957446,80.6355972247763,113.91308771107462,132.08283506192103
1047,10180011,1495187.0235070463,899153.8934738238,596033.1300332226,1636943.9022484387,-141756.87874139214,0.09480879415933753,382890.79083706194,510180.2526774203,611889.5264297642,655445.9850006652,382890.79083706194,510180.2526774203,611889.5264297642,655445.9850006652,25.608220564874205,34.121500832769634,40.9239457545948,43.83705681602822,1112296.2326699845,985006.7708296259,883297.497077282,839741.0385063811,0.47167980450592417,0.6618605584504929,0.8532192241740475,0.9493436990527643,397.5063850229018,598.1003864875203,799.936795673311,901.3245158010117
1048,10180012,2058634.0093671244,925727.5087555372,1132906.5006115872,2307567.3132881853,-248933.3039210609,0.12092159305071873,278970.8897339838,371712.88111417333,445817.37062372424,477552.2263370768,278970.8897339838,371712.88111417333,445817.37062372424,477552.2263370768,13.551262073035819,18.0562877822293,21.655980062273414,23.197529243378636,1779663.1196331405,1686921.128252951,1612816.6387434,1581081.7830300475,0.2966315297716946,0.3679165401633226,0.4307685435872542,0.4594863706960637,145.30898269532142,204.26041443979784,256.23789988159916,279.98703052426634
1049,10180013,1511370.883814743,938622.84951687,572748.0342978731,6918768.241856884,-5407397.358042141,3.5778096666740837,166884.22880759396,222363.76548728807,266694.0918334327,285678.31963975774,166884.22880759396,222363.76548728807,266694.0918334327,285678.31963975774,11.041911061987209,14.712719946412864,17.645840255985963,18.901933516060435,1344486.655007149,1289007.118327455,1244676.7919813104,1225692.5641749853,4.146029688052273,4.3675174818540174,4.5586866296778945,4.644782749019868,15.88178450829679,22.072381953007653,27.415571379894832,29.82196320514829
